taxonKey;scientificName;acceptedTaxonKey;acceptedScientificName;numberOfOccurrences;taxonRank;taxonomicStatus;kingdom;kingdomKey;phylum;phylumKey;class;classKey;order;orderKey;family;familyKey;genus;genusKey;species;speciesKey;iucnRedListCategory
2482768;Empidonax fulvifrons (Giraud, 1841);2482768;Empidonax fulvifrons (Giraud, 1841);25580;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Empidonax;2482766;Empidonax fulvifrons;2482768;LC
2484506;Smithornis capensis (A.Smith, 1839);2484506;Smithornis capensis (A.Smith, 1839);2266;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Eurylaimidae;5707;Smithornis;2484501;Smithornis capensis;2484506;LC
2484679;Aethopyga flagrans Oustalet, 1876;2484679;Aethopyga flagrans Oustalet, 1876;899;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Nectariniidae;5259;Aethopyga;2484667;Aethopyga flagrans;2484679;LC
2485333;Cranioleuca demissa (Salvin & Godman, 1884);2485333;Cranioleuca demissa (Salvin & Godman, 1884);317;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Cranioleuca;2485286;Cranioleuca demissa;2485333;LC
2489442;Cracticus quoyi (Lesson & Garnot, 1827);2489442;Cracticus quoyi (Lesson & Garnot, 1827);28812;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cracticidae;9308;Cracticus;2489438;Cracticus quoyi;2489442;LC
2490213;Rhegmatorhina cristata (Pelzeln, 1868);2490213;Rhegmatorhina cristata (Pelzeln, 1868);373;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Rhegmatorhina;2490209;Rhegmatorhina cristata;2490213;LC
2490287;Anthus brachyurus Sundevall, 1850;2490287;Anthus brachyurus Sundevall, 1850;191;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Motacillidae;5257;Anthus;2490241;Anthus brachyurus;2490287;LC
2490551;Formicarius analis (Orbigny & Lafresnaye, 1837);2490551;Formicarius analis (Orbigny & Lafresnaye, 1837);45306;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Formicariidae;9311;Formicarius;2490547;Formicarius analis;2490551;LC
2490788;Turdus unicolor Tickell, 1833;2490788;Turdus unicolor Tickell, 1833;7753;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Turdidae;5290;Turdus;2490714;Turdus unicolor;2490788;LC
2492031;Junco phaeonotus Wagler, 1831;2492031;Junco phaeonotus Wagler, 1831;110818;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Junco;2492009;Junco phaeonotus;2492031;LC
2492713;Apalis argentea Moreau, 1941;2492713;Apalis argentea Moreau, 1941;162;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Apalis;2492701;Apalis argentea;2492713;LC
2493003;Cettia major (Moore, 1854);2493003;Cettia major (Moore, 1854);754;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cettiidae;6100900;Cettia;2492997;Cettia major;2493003;LC
2493102;Pnoepyga pusilla Hodgson, 1845;2493102;Pnoepyga pusilla Hodgson, 1845;14586;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pnoepygidae;6101067;Pnoepyga;2493099;Pnoepyga pusilla;2493102;LC
2494410;Linurgus olivaceus (Fraser, 1843);2494410;Linurgus olivaceus (Fraser, 1843);802;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Linurgus;2494409;Linurgus olivaceus;2494410;LC
2498259;Aythya nyroca (Güldenstädt, 1770);2498259;Aythya nyroca (Güldenstädt, 1770);66033;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Anseriformes;1108;Anatidae;2986;Aythya;2498254;Aythya nyroca;2498259;NT
2498429;Rhinopomastus minor (Rüppell, 1845);2498429;Rhinopomastus minor (Rüppell, 1845);4788;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Bucerotiformes;716;Phoeniculidae;6178;Rhinopomastus;2498425;Rhinopomastus minor;2498429;LC
5228134;Atlantisia rogersi Lowe, 1923;5228134;Atlantisia rogersi Lowe, 1923;7;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Rallidae;9342;Atlantisia;2474366;Atlantisia rogersi;5228134;VU
5230373;Rupicola rupicola (Linnaeus, 1766);5230373;Rupicola rupicola (Linnaeus, 1766);2320;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cotingidae;5236;Rupicola;2486333;Rupicola rupicola;5230373;LC
5230598;Chlorochrysa calliparaea (Tschudi, 1844);5230598;Chlorochrysa calliparaea (Tschudi, 1844);7971;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Chlorochrysa;2488272;Chlorochrysa calliparaea;5230598;LC
5231311;Hyliota australis Shelley, 1882;5231311;Hyliota australis Shelley, 1882;886;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Hyliotidae;6100906;Hyliota;2492985;Hyliota australis;5231311;LC
6100958;Corvus violaceus Bonaparte, 1850;6100958;Corvus violaceus Bonaparte, 1850;230;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Corvus;2482468;Corvus violaceus;6100958;LC
6101231;Treron griveaudi Benson, 1960;6101231;Treron griveaudi Benson, 1960;42;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Treron;2495725;Treron griveaudi;6101231;EN
7522803;Psilopogon rubricapillus (J.F.Gmelin, 1788);7522803;Psilopogon rubricapillus (J.F.Gmelin, 1788);10022;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Megalaimidae;3242200;Psilopogon;2478743;Psilopogon rubricapillus;7522803;LC
10958006;Cyanoderma bicolor (Blyth, 1865);6094722;Stachyris erythroptera bicolor (Blyth, 1865);4753;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Timaliidae;3241609;Stachyris;2493406;Stachyris erythroptera;2493420;LC
11026671;Pterorhinus treacheri (Sharpe, 1879);6101114;Garrulax treacheri (Sharpe, 1879);5092;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Leiothrichidae;6101112;Garrulax;2493438;Garrulax treacheri;6101114;LC
2473732;Ammoperdix griseogularis (J.F.Brandt, 1843);2473732;Ammoperdix griseogularis (J.F.Brandt, 1843);1905;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Ammoperdix;2473731;Ammoperdix griseogularis;2473732;LC
2475243;Tauraco persa (Linnaeus, 1758);2475243;Tauraco persa (Linnaeus, 1758);3060;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Musophagiformes;1444;Musophagidae;5258;Tauraco;2475224;Tauraco persa;2475243;LC
2479546;Agapornis pullarius (Linnaeus, 1758);2479546;Agapornis pullarius (Linnaeus, 1758);2247;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Agapornis;2479538;Agapornis pullarius;2479546;LC
2479622;Amazona xantholora (G.R.Gray, 1859);2479622;Amazona xantholora (G.R.Gray, 1859);3145;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Amazona;2479603;Amazona xantholora;2479622;LC
2480562;Buteo swainsoni Bonaparte, 1838;2480562;Buteo swainsoni Bonaparte, 1838;610916;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Buteo;2480517;Buteo swainsoni;2480562;LC
2481374;Phoebetria palpebrata (J.R.Forster, 1785);2481374;Phoebetria palpebrata (J.R.Forster, 1785);6047;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Procellariiformes;7192755;Diomedeidae;5238;Phoebetria;2481373;Phoebetria palpebrata;2481374;NT
2482477;Corvus palmarum Württemberg, 1835;2482477;Corvus palmarum Württemberg, 1835;3076;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Corvus;2482468;Corvus palmarum;2482477;LC
2482868;Myiornis ecaudatus (Orbigny & Lafresnaye, 1837);2482868;Myiornis ecaudatus (Orbigny & Lafresnaye, 1837);9509;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiornis;2482865;Myiornis ecaudatus;2482868;LC
2483623;Attila phoenicurus Pelzeln, 1868;2483623;Attila phoenicurus Pelzeln, 1868;3674;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Attila;2483622;Attila phoenicurus;2483623;LC
2484213;Pseudoleistes virescens (Vieillot, 1819);2484213;Pseudoleistes virescens (Vieillot, 1819);29721;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Pseudoleistes;2484212;Pseudoleistes virescens;2484213;LC
2484632;Anthreptes malacensis (Scopoli, 1786);2484632;Anthreptes malacensis (Scopoli, 1786);50669;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Nectariniidae;5259;Anthreptes;2484629;Anthreptes malacensis;2484632;LC
2487922;Melanochlora sultanea (Hodgson, 1837);2487922;Melanochlora sultanea (Hodgson, 1837);12679;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Paridae;9327;Melanochlora;2487921;Melanochlora sultanea;2487922;LC
2488349;Dacnis viguieri Oustalet, 1883;2488349;Dacnis viguieri Oustalet, 1883;189;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Dacnis;2488348;Dacnis viguieri;2488349;NE
2489360;Zosterops ficedulinus Hartlaub, 1866;2489360;Zosterops ficedulinus Hartlaub, 1866;56;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterops;2489340;Zosterops ficedulinus;2489360;EN
2489412;Zosterops flavifrons (Gmelin, 1789);2489412;Zosterops flavifrons (Gmelin, 1789);2145;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterops;2489340;Zosterops flavifrons;2489412;LC
2491022;Rhinocrypta lanceolata (I.Geoffroy Saint-Hilaire, 1832);2491022;Rhinocrypta lanceolata (I.Geoffroy Saint-Hilaire, 1832);7389;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Rhinocryptidae;5281;Rhinocrypta;2491021;Rhinocrypta lanceolata;2491022;LC
2491180;Melozone kieneri (Bonaparte, 1850);2491180;Melozone kieneri (Bonaparte, 1850);9292;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Melozone;2491170;Melozone kieneri;2491180;LC
2492720;Apalis porphyrolaema Reichenow & Neumann, 1895;2492720;Apalis porphyrolaema Reichenow & Neumann, 1895;3010;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cisticolidae;9293;Apalis;2492701;Apalis porphyrolaema;2492720;LC
2498265;Aythya marila (Linnaeus, 1761);2498265;Aythya marila (Linnaeus, 1761);932649;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Anseriformes;1108;Anatidae;2986;Aythya;2498254;Aythya marila;2498265;LC
5227766;Gallus lafayettii R.Lesson, 1831;5227766;Gallus lafayettii R.Lesson, 1831;7938;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Phasianidae;9331;Gallus;2473720;Gallus lafayettii;5227766;NE
5228824;Dryocopus pileatus (Linnaeus, 1758);5228824;Dryocopus pileatus (Linnaeus, 1758);3914512;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Piciformes;724;Picidae;9333;Dryocopus;2477865;Dryocopus pileatus;5228824;LC
5229054;Psittacula columboides (Vigors, 1830);5229054;Psittacula columboides (Vigors, 1830);44430;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Psittacula;2479192;Psittacula columboides;5229054;LC
5230654;Diglossa gloriosa P.L.Sclater & Salvin, 1871;5230654;Diglossa gloriosa P.L.Sclater & Salvin, 1871;587;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Diglossa;2488798;Diglossa gloriosa;5230654;LC
6092507;Zosterornis latistriatus (Gonzales & Kennedy, 1990);6092507;Zosterornis latistriatus (Gonzales & Kennedy, 1990);17;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterornis;7341737;Zosterornis latistriatus;6092507;LC
6100976;Crithagra mennelli (E.C.Chubb, 1908);6100976;Crithagra mennelli (E.C.Chubb, 1908);625;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Crithagra;4846581;Crithagra mennelli;6100976;LC
6101158;Otus nigrorum Rand, 1950;6101158;Otus nigrorum Rand, 1950;129;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Strigiformes;1450;Strigidae;9348;Otus;2497654;Otus nigrorum;6101158;VU
7517145;Aethopyga guimarasensis (Steere, 1890);7517145;Aethopyga guimarasensis (Steere, 1890);248;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Nectariniidae;5259;Aethopyga;2484667;Aethopyga guimarasensis;7517145;LC
9307070;Zapornia flavirostra (Swainson, 1837);2474736;Amaurornis flavirostra (Swainson, 1837);35522;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Gruiformes;1493;Rallidae;9342;Amaurornis;2474731;Amaurornis flavirostra;2474736;LC
10702658;Curruca subcoerulea (Vieillot, 1817);10702658;Curruca subcoerulea (Vieillot, 1817);11780;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Sylviidae;5285;Curruca;7988924;Curruca subcoerulea;10702658;LC
11034996;Curruca curruca (Linnaeus, 1758);2492960;Sylvia curruca (Linnaeus, 1758);232748;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Sylviidae;5285;Sylvia;2492941;Sylvia curruca;2492960;LC
11051789;Nok hualon (Woxvold, Duckworth & Timmins, 2009);5788700;Pycnonotus hualon I.A.Woxvold, J.W.Duckworth & R.J.Timmins, 2009;109;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pycnonotidae;5277;Pycnonotus;2486114;Pycnonotus hualon;5788700;LC
11360087;Asio grammicus (Gosse, 1847);2497779;Pseudoscops grammicus (Gosse, 1847);1233;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Strigiformes;1450;Strigidae;9348;Pseudoscops;2497773;Pseudoscops grammicus;2497779;NE
2477556;Crypturellus bartletti (P.L.Sclater & Salvin, 1873);2477556;Crypturellus bartletti (P.L.Sclater & Salvin, 1873);2769;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Tinamiformes;726;Tinamidae;9353;Crypturellus;2477492;Crypturellus bartletti;2477556;LC
2477593;Nothoprocta cinerascens (Burmeister, 1860);2477593;Nothoprocta cinerascens (Burmeister, 1860);8105;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Tinamiformes;726;Tinamidae;9353;Nothoprocta;2477571;Nothoprocta cinerascens;2477593;LC
2479268;Primolius auricollis (Cassin, 1853);2479268;Primolius auricollis (Cassin, 1853);6242;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Primolius;2479267;Primolius auricollis;2479268;LC
2480138;Touit dilectissimus (P.L.Sclater & Salvin, 1871);2480138;Touit dilectissimus (P.L.Sclater & Salvin, 1871);1944;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Psittaciformes;1445;Psittacidae;9340;Touit;2480121;Touit dilectissimus;2480138;LC
2480325;Charadrius tricollaris Vieillot, 1818;2480325;Charadrius tricollaris Vieillot, 1818;41609;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Charadriidae;2480210;Charadrius;2480277;Charadrius tricollaris;2480325;LC
2480429;Spilornis holospilus (Vigors, 1831);2480429;Spilornis holospilus (Vigors, 1831);4535;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Accipitriformes;7191147;Accipitridae;2877;Spilornis;2480427;Spilornis holospilus;2480429;LC
2481096;Polihierax semitorquatus (A.Smith, 1836);2481096;Polihierax semitorquatus (A.Smith, 1836);6864;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Falconiformes;7191407;Falconidae;5240;Polihierax;2481095;Polihierax semitorquatus;2481096;LC
2482694;Anairetes nigrocristatus Taczanowski, 1884;2482694;Anairetes nigrocristatus Taczanowski, 1884;1428;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Anairetes;2482676;Anairetes nigrocristatus;2482694;LC
2482973;Hemitriccus minimus (Todd, 1925);2482973;Hemitriccus minimus (Todd, 1925);1969;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Hemitriccus;2482972;Hemitriccus minimus;2482973;LC
2483497;Myiodynastes maculatus (Statius Muller, 1776);2483497;Myiodynastes maculatus (Statius Muller, 1776);184480;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Tyrannidae;5291;Myiodynastes;2483488;Myiodynastes maculatus;2483497;LC
2486146;Pycnonotus nigricans (Vieillot, 1818);2486146;Pycnonotus nigricans (Vieillot, 1818);15893;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Pycnonotidae;5277;Pycnonotus;2486114;Pycnonotus nigricans;2486146;LC
2488369;Dacnis nigripes Pelzeln, 1856;2488369;Dacnis nigripes Pelzeln, 1856;1186;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Dacnis;2488348;Dacnis nigripes;2488369;NT
2491010;Scytalopus magellanicus (Gmelin, 1789);2491010;Scytalopus magellanicus (Gmelin, 1789);14889;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Rhinocryptidae;5281;Scytalopus;2490976;Scytalopus magellanicus;2491010;LC
2491146;Poospiza whitii P.L.Sclater, 1883;2491146;Poospiza whitii P.L.Sclater, 1883;5757;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thraupidae;9352;Poospiza;2491138;Poospiza whitii;2491146;LC
2492584;Cossypha humeralis (A.Smith, 1836);2492584;Cossypha humeralis (A.Smith, 1836);5344;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Muscicapidae;9322;Cossypha;2492580;Cossypha humeralis;2492584;LC
2493675;Nigrita bicolor (Hartlaub, 1844);2493675;Nigrita bicolor (Hartlaub, 1844);2322;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Estrildidae;5709;Nigrita;2493672;Nigrita bicolor;2493675;LC
2494408;Mycerobas icterioides (Vigors, 1830);2494408;Mycerobas icterioides (Vigors, 1830);1297;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Fringillidae;5242;Mycerobas;2494401;Mycerobas icterioides;2494408;LC
2495471;Columba oenas Linnaeus, 1758;2495471;Columba oenas Linnaeus, 1758;272940;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Columbiformes;1446;Columbidae;5233;Columba;2495404;Columba oenas;2495471;LC
2497101;Eurostopodus mystacalis (Temminck, 1826);2497101;Eurostopodus mystacalis (Temminck, 1826);3844;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Caprimulgiformes;8510645;Caprimulgidae;5225;Eurostopodus;2497089;Eurostopodus mystacalis;2497101;LC
2498163;Anser canagicus (Sevastianov, 1802);2498163;Anser canagicus (Sevastianov, 1802);11359;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Anseriformes;1108;Anatidae;2986;Anser;2498016;Anser canagicus;2498163;NT
5229501;Podoces hendersoni Hume, 1871;5229501;Podoces hendersoni Hume, 1871;595;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Podoces;2482625;Podoces hendersoni;5229501;LC
5230077;Asthenes flammulata (Jardine, 1850);5230077;Asthenes flammulata (Jardine, 1850);8941;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Asthenes;2485385;Asthenes flammulata;5230077;LC
5230190;Xiphorhynchus ocellatus (Spix, 1824);5230190;Xiphorhynchus ocellatus (Spix, 1824);3613;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Xiphorhynchus;2485513;Xiphorhynchus ocellatus;5230190;LC
5788840;Arremon crassirostris (Cassin, 1865);5788840;Arremon crassirostris (Cassin, 1865);5852;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Arremon;2491613;Arremon crassirostris;5788840;LC
6093381;Setophaga pharetra (Gosse, 1847);6093381;Setophaga pharetra (Gosse, 1847);2393;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Parulidae;5263;Setophaga;2489984;Setophaga pharetra;6093381;LC
6101044;Symposiachrus mundus (P.L.Sclater, 1883);6101044;Symposiachrus mundus (P.L.Sclater, 1883);108;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Monarchidae;5256;Symposiachrus;5429232;Symposiachrus mundus;6101044;LC
6101127;Trochalopteron morrisonianum Ogilvie-Grant, 1906;6101127;Trochalopteron morrisonianum Ogilvie-Grant, 1906;14408;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Leiothrichidae;6101112;Trochalopteron;4843643;Trochalopteron morrisonianum;6101127;LC
7340265;Icterus pyrrhopterus (Vieillot, 1819);5229849;Icterus cayanensis pyrrhopterus (Vieillot, 1819);69777;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Icteridae;6176;Icterus;2484282;Icterus cayanensis;5229845;LC
7834234;Zosterops winifredae Moreau, Sclater & WL, 1934;7834234;Zosterops winifredae Moreau, Sclater & WL, 1934;49;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterops;2489340;Zosterops winifredae;7834234;NT
11051065;Strix mauritanica (Witherby, 1905);6176034;Strix aluco mauritanica (Witherby, 1905);515;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Strigiformes;1450;Strigidae;9348;Strix;2497486;Strix aluco;9282206;NE
11075552;Atlapetes luteoviridis (Griscom, 1924);11075552;Atlapetes luteoviridis (Griscom, 1924);102;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Passerellidae;9410667;Atlapetes;2491388;Atlapetes luteoviridis;11075552;NE
2474165;Rhynchortyx cinctus (Salvin, 1876);2474165;Rhynchortyx cinctus (Salvin, 1876);885;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Galliformes;723;Odontophoridae;9325;Rhynchortyx;2474164;Rhynchortyx cinctus;2474165;NT
2475458;Nyctyornis athertoni (Jardine & Selby, 1828);2475458;Nyctyornis athertoni (Jardine & Selby, 1828);20591;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Coraciiformes;1447;Meropidae;9320;Nyctyornis;2475457;Nyctyornis athertoni;2475458;LC
2476869;Metallura baroni Salvin, 1893;2476869;Metallura baroni Salvin, 1893;1108;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Apodiformes;1448;Trochilidae;5289;Metallura;2476858;Metallura baroni;2476869;EN
2481240;Thalasseus sandvicensis (Latham, 1787);2481240;Thalasseus sandvicensis (Latham, 1787);491645;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Charadriiformes;7192402;Laridae;9316;Thalasseus;9109074;Thalasseus sandvicensis;2481240;LC
2482576;Cyanocorax cyanopogon (Wied-Neuwied, 1821);2482576;Cyanocorax cyanopogon (Wied-Neuwied, 1821);6476;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Corvidae;5235;Cyanocorax;2482558;Cyanocorax cyanopogon;2482576;LC
2484718;Dicaeum anthonyi (McGregor, 1914);2484718;Dicaeum anthonyi (McGregor, 1914);366;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Dicaeidae;4287160;Dicaeum;2484686;Dicaeum anthonyi;2484718;NT
2485186;Ochetorhynchus ruficaudus Meyen, 1834;2485183;Upucerthia ruficaudus (Meyen, 1834);2597;SPECIES;SYNONYM;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Upucerthia;2485166;Upucerthia ruficaudus;2485183;LC
2485868;Geositta rufipennis (Burmeister, 1860);2485868;Geositta rufipennis (Burmeister, 1860);12866;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Furnariidae;5243;Geositta;2485862;Geositta rufipennis;2485868;LC
2487161;Gliciphila melanops (Latham, 1801);2487161;Gliciphila melanops (Latham, 1801);10095;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Gliciphila;2487160;Gliciphila melanops;2487161;LC
2487370;Manorina flavigula (Gould, 1840);2487370;Manorina flavigula (Gould, 1840);55807;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Meliphagidae;9319;Manorina;2487363;Manorina flavigula;2487370;LC
2489316;Petroica archboldi Rand, 1940;2489316;Petroica archboldi Rand, 1940;14;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Petroicidae;5265;Petroica;2489313;Petroica archboldi;2489316;DD
2489397;Zosterops oleagineus Hartlaub & Finsch, 1872;2489397;Zosterops oleagineus Hartlaub & Finsch, 1872;35;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Zosteropidae;9359;Zosterops;2489340;Zosterops oleagineus;2489397;NT
2490194;Myrmotherula unicolor (Ménétriés, 1835);2490194;Myrmotherula unicolor (Ménétriés, 1835);4844;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Thamnophilidae;5286;Myrmotherula;2490167;Myrmotherula unicolor;2490194;NT
2490358;Caryothraustes poliogaster (Du Bus de Gisignies, 1847);2490358;Caryothraustes poliogaster (Du Bus de Gisignies, 1847);32802;SPECIES;ACCEPTED;Animalia;1;Chordata;44;Aves;212;Passeriformes;729;Cardinalidae;9285;Caryothraustes;2490353;Caryothraustes poliogaster;2490358;LC
